circuit_section_id,circuit_id,line_situation,voltage,circuit_section_name_normalized,circuit_name_normalized,candidate_labels,candidate_bases,match_status,appendix_indices,appendix_node_labels,appendix_base_labels,gsp_candidates,resolution_notes
147903994_147903995,142110038.0,UNDERGROUND,33000.0,TEE TO 147903995,WORMALD GREEN (ROECLIFFE INDUSTRIAL) - ROECLIFFE INDUSTRIAL TEED,"[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]","[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]",matched,[1022],"[""WORMALD GREEN 33KV"", ""ROECLIFFE INDUSTRIAL 33KV""]","[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]","[""Knaresborough""]",Unique base pair match
147903995_147903996,142110038.0,OVERHEAD,33000.0,TEE TO 147903996,WORMALD GREEN (ROECLIFFE INDUSTRIAL) - ROECLIFFE INDUSTRIAL TEED,"[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]","[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]",matched,[1022],"[""WORMALD GREEN 33KV"", ""ROECLIFFE INDUSTRIAL 33KV""]","[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]","[""Knaresborough""]",Unique base pair match
147903996_142109978,142110038.0,UNDERGROUND,33000.0,TEE TO ROECLIFFE INDUSTRIAL,WORMALD GREEN (ROECLIFFE INDUSTRIAL) - ROECLIFFE INDUSTRIAL TEED,"[""ROECLIFFE INDUSTRIAL"", ""WORMALD GREEN""]","[""ROECLIFFE INDUSTRIAL"", ""WORMALD GREEN""]",matched,[1022],"[""WORMALD GREEN 33KV"", ""ROECLIFFE INDUSTRIAL 33KV""]","[""WORMALD GREEN"", ""ROECLIFFE INDUSTRIAL""]","[""Knaresborough""]",Unique base pair match
147904361_147904362,180636524.0,OVERHEAD,132000.0,147904361 - 147904362 TEED,BLYTH 275KV (LINTON 1) - LINTON TEED,"[""BLYTH"", ""LINTON""]","[""BLYTH"", ""LINTON""]",matched,[1526],"[""BLYTH-ALCAN-LINTON TEE1"", ""BLYTH-LINTON-ULGHAM TEE1""]","[""LINTON"", ""BLYTH"", ""BLYTH ALCAN LINTON TEE1"", ""BLYTH LINTON ULGHAM TEE1""]","[""Blyth 132kV""]",Unique base pair match
147904362_147904364,180636524.0,OVERHEAD,132000.0,TEE TO 147904364,BLYTH 275KV (LINTON 1) - LINTON TEED,"[""BLYTH"", ""LINTON""]","[""BLYTH"", ""LINTON""]",matched,[1526],"[""BLYTH-ALCAN-LINTON TEE1"", ""BLYTH-LINTON-ULGHAM TEE1""]","[""LINTON"", ""BLYTH"", ""BLYTH ALCAN LINTON TEE1"", ""BLYTH LINTON ULGHAM TEE1""]","[""Blyth 132kV""]",Unique base pair match
147904362_147929986,180636524.0,OVERHEAD,132000.0,147904362 - 147929986 TEED,BLYTH 275KV (LINTON 1) - LINTON TEED,"[""BLYTH"", ""LINTON""]","[""BLYTH"", ""LINTON""]",matched,[1526],"[""BLYTH-ALCAN-LINTON TEE1"", ""BLYTH-LINTON-ULGHAM TEE1""]","[""LINTON"", ""BLYTH"", ""BLYTH ALCAN LINTON TEE1"", ""BLYTH LINTON ULGHAM TEE1""]","[""Blyth 132kV""]",Unique base pair match
147904364_177016122,180636524.0,UNDERGROUND,132000.0,TEE TO ALCAN,BLYTH 275KV (LINTON 1) - LINTON TEED,"[""ALCAN"", ""BLYTH"", ""LINTON""]","[""ALCAN"", ""BLYTH"", ""LINTON""]",ambiguous,"[377, 966, 1526]",[],"[""BLYTH"", ""BLYTH ALCAN LINTON TEE1"", ""BLYTH LINTON ULGHAM TEE1"", ""ALCAN BUS"", ""LINTON"", ""ALCAN"", ""BLYTH ALCAN LINTON TEE2""]","[""Blyth 132kV""]",Multiple Appendix rows share the same base pair
147905606_147905607,142112103.0,OVERHEAD,66000.0,TEE TO 147905607,HARTMOOR (BRENDA TRADING) - BRENDA TRADING TEED,"[""HARTMOOR"", ""BRENDA TRADING""]","[""HARTMOOR"", ""BRENDA TRADING""]",unmatched,[],[],"[""HARTMOOR"", ""BRENDA TRADING""]","[""Hartmoor"", ""Spennymoor GSP"", ""West Boldon""]",No base-pair match; review suggested GSPs
147905607_147905612,142112103.0,UNDERGROUND,66000.0,TEE TO 147905612,HARTMOOR (BRENDA TRADING) - BRENDA TRADING TEED,"[""HARTMOOR"", ""BRENDA TRADING""]","[""HARTMOOR"", ""BRENDA TRADING""]",unmatched,[],[],"[""HARTMOOR"", ""BRENDA TRADING""]","[""Hartmoor"", ""Spennymoor GSP"", ""West Boldon""]",No base-pair match; review suggested GSPs
147905612_147905613,142112103.0,OVERHEAD,66000.0,TEE TO 147905613,HARTMOOR (BRENDA TRADING) - BRENDA TRADING TEED,"[""HARTMOOR"", ""BRENDA TRADING""]","[""HARTMOOR"", ""BRENDA TRADING""]",unmatched,[],[],"[""HARTMOOR"", ""BRENDA TRADING""]","[""Hartmoor"", ""Spennymoor GSP"", ""West Boldon""]",No base-pair match; review suggested GSPs
147905613_142090046,142112103.0,UNDERGROUND,66000.0,TEE TO BRENDA TRADING,HARTMOOR (BRENDA TRADING) - BRENDA TRADING TEED,"[""BRENDA TRADING"", ""HARTMOOR""]","[""BRENDA TRADING"", ""HARTMOOR""]",unmatched,[],[],"[""HARTMOOR"", ""BRENDA TRADING""]","[""Hartmoor"", ""Spennymoor GSP"", ""West Boldon""]",No base-pair match; review suggested GSPs
147906191_147906192,142089869.0,OVERHEAD,33000.0,TEE TO 147906192,BOWESFIELD (URLAY NOOK 1) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906192_170009367,142089869.0,UNDERGROUND,33000.0,TEE TO 170009367,BOWESFIELD (URLAY NOOK 1) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906201_142090121,142089869.0,UNDERGROUND,33000.0,TEE TO URLAY NOOK,BOWESFIELD (URLAY NOOK 1) - URLAY NOOK TEED,"[""URLAY NOOK"", ""BOWESFIELD""]","[""URLAY NOOK"", ""BOWESFIELD""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906217_147906218,142089875.0,OVERHEAD,33000.0,TEE TO 147906218,BOWESFIELD (URLAY NOOK 2) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906218_147906219,142089875.0,UNDERGROUND,33000.0,TEE TO 147906219,BOWESFIELD (URLAY NOOK 2) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906219_147906220,142089875.0,OVERHEAD,33000.0,TEE TO 147906220,BOWESFIELD (URLAY NOOK 2) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906220_142090122,142089875.0,UNDERGROUND,33000.0,TEE TO URLAY NOOK,BOWESFIELD (URLAY NOOK 2) - URLAY NOOK TEED,"[""URLAY NOOK"", ""BOWESFIELD""]","[""URLAY NOOK"", ""BOWESFIELD""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906230_147906232,142089866.0,UNDERGROUND,33000.0,147906230 - 147906232 TEED,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906230_161028002,142089866.0,UNDERGROUND,33000.0,TEE TO 161028002,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906232_147906233,142089866.0,OVERHEAD,33000.0,TEE TO 147906233,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906233_147906237,142089866.0,UNDERGROUND,33000.0,TEE TO 147906237,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906237_147906238,142089866.0,OVERHEAD,33000.0,TEE TO 147906238,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""BOWESFIELD"", ""URLAY NOOK""]","[""BOWESFIELD"", ""URLAY NOOK""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906238_142090120,142089866.0,UNDERGROUND,33000.0,TEE TO URLAY NOOK,BOWESFIELD (URLAY NOOK 3) - URLAY NOOK TEED,"[""URLAY NOOK"", ""BOWESFIELD""]","[""URLAY NOOK"", ""BOWESFIELD""]",ambiguous,"[1034, 1581, 1582]",[],"[""URLAY NOOK"", ""BOWESFIELD""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906280_147906281,142111916.0,OVERHEAD,33000.0,TEE TO 147906281,POPPLETON (MOOR MONKTON PUMPS) - MOOR MONKTON PUMPS TEED,"[""POPPLETON"", ""MOOR MONKTON PUMPS""]","[""POPPLETON"", ""MOOR MONKTON PUMPS""]",matched,[1090],"[""MOOR MONKTON PUMPS TRANSFORMER 1 33KV"", ""POPPLETON 33KV""]","[""POPPLETON"", ""MOOR MONKTON PUMPS""]","[""Poppleton""]",Unique base pair match
147906281_144391037,142111916.0,UNDERGROUND,33000.0,TEE TO MOOR MONKTON PUMPS,POPPLETON (MOOR MONKTON PUMPS) - MOOR MONKTON PUMPS TEED,"[""MOOR MONKTON PUMPS"", ""POPPLETON""]","[""MOOR MONKTON PUMPS"", ""POPPLETON""]",matched,[1090],"[""MOOR MONKTON PUMPS TRANSFORMER 1 33KV"", ""POPPLETON 33KV""]","[""POPPLETON"", ""MOOR MONKTON PUMPS""]","[""Poppleton""]",Unique base pair match
147906499_147906794,142112106.0,OVERHEAD,66000.0,TEE TO 147906794,HARTMOOR (WYNYARD 1) - WYNYARD TEED,"[""HARTMOOR"", ""WYNYARD""]","[""HARTMOOR"", ""WYNYARD""]",matched,[996],"[""WYNYARD TRANSFORMER 1 66KV"", ""HARTMOOR GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""WYNYARD""]","[""Hartmoor""]",Unique base pair match
147906500_147906793,142112107.0,OVERHEAD,66000.0,TEE TO 147906793,HARTMOOR (WYNYARD 2) - WYNYARD TEED,"[""HARTMOOR"", ""WYNYARD""]","[""HARTMOOR"", ""WYNYARD""]",matched,[996],"[""WYNYARD TRANSFORMER 1 66KV"", ""HARTMOOR GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""WYNYARD""]","[""Hartmoor""]",Unique base pair match
147906638_147906637,142109694.0,UNDERGROUND,33000.0,TEE TO 147906637,BLUCHER (NEWCASTLE AIRPORT 1) - NEWCASTLE AIRPORT TEED,"[""BLUCHER"", ""NEWCASTLE AIRPORT""]","[""BLUCHER"", ""NEWCASTLE AIRPORT""]",ambiguous,"[544, 1135]",[],"[""NEWCASTLE AIRPORT"", ""BLUCHER""]","[""Stella North""]",Multiple Appendix rows share the same base pair
147906638_147906641,142109694.0,UNDERGROUND,33000.0,TEE TO 147906641,BLUCHER (NEWCASTLE AIRPORT 1) - NEWCASTLE AIRPORT TEED,"[""BLUCHER"", ""NEWCASTLE AIRPORT""]","[""BLUCHER"", ""NEWCASTLE AIRPORT""]",ambiguous,"[544, 1135]",[],"[""NEWCASTLE AIRPORT"", ""BLUCHER""]","[""Stella North""]",Multiple Appendix rows share the same base pair
147906642_147906645,142109696.0,UNDERGROUND,33000.0,TEE TO 147906645,BLUCHER (NEWCASTLE AIRPORT 2) - NEWCASTLE AIRPORT TEED,"[""BLUCHER"", ""NEWCASTLE AIRPORT""]","[""BLUCHER"", ""NEWCASTLE AIRPORT""]",ambiguous,"[544, 1135]",[],"[""NEWCASTLE AIRPORT"", ""BLUCHER""]","[""Stella North""]",Multiple Appendix rows share the same base pair
147906642_147906647,142109696.0,UNDERGROUND,33000.0,TEE TO 147906647,BLUCHER (NEWCASTLE AIRPORT 2) - NEWCASTLE AIRPORT TEED,"[""BLUCHER"", ""NEWCASTLE AIRPORT""]","[""BLUCHER"", ""NEWCASTLE AIRPORT""]",ambiguous,"[544, 1135]",[],"[""NEWCASTLE AIRPORT"", ""BLUCHER""]","[""Stella North""]",Multiple Appendix rows share the same base pair
147906648_147906649,142129419.0,OVERHEAD,66000.0,TEE TO 147906649,NORTH TEES (SEAL SANDS 1) - SEAL SANDS TEED,"[""NORTH TEES"", ""SEAL SANDS""]","[""NORTH TEES"", ""SEAL SANDS""]",unmatched,[],[],"[""NORTH TEES"", ""SEAL SANDS""]","[""Bradford West"", ""Creyke Beck"", ""Ferrybridge B"", ""Keadby"", ""Lackenby"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Saltholme"", ""Skelton Grange"", ""Stella North"", ""West Boldon""]",No base-pair match; review suggested GSPs
147906649_147906651,142129419.0,UNDERGROUND,66000.0,147906649 - 147906651 TEED,NORTH TEES (SEAL SANDS 1) - SEAL SANDS TEED,"[""NORTH TEES"", ""SEAL SANDS""]","[""NORTH TEES"", ""SEAL SANDS""]",unmatched,[],[],"[""NORTH TEES"", ""SEAL SANDS""]","[""Bradford West"", ""Creyke Beck"", ""Ferrybridge B"", ""Keadby"", ""Lackenby"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Saltholme"", ""Skelton Grange"", ""Stella North"", ""West Boldon""]",No base-pair match; review suggested GSPs
147906651_142089990,142129419.0,UNDERGROUND,66000.0,TEE TO SEAL SANDS,NORTH TEES (SEAL SANDS 1) - SEAL SANDS TEED,"[""SEAL SANDS"", ""NORTH TEES""]","[""SEAL SANDS"", ""NORTH TEES""]",unmatched,[],[],"[""NORTH TEES"", ""SEAL SANDS""]","[""Bradford West"", ""Creyke Beck"", ""Ferrybridge B"", ""Keadby"", ""Lackenby"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Saltholme"", ""Skelton Grange"", ""Stella North"", ""West Boldon""]",No base-pair match; review suggested GSPs
147906651_147974530,142129419.0,UNDERGROUND,66000.0,TEE TO 147974530,NORTH TEES (SEAL SANDS 1) - SEAL SANDS TEED,"[""NORTH TEES"", ""SEAL SANDS""]","[""NORTH TEES"", ""SEAL SANDS""]",unmatched,[],[],"[""NORTH TEES"", ""SEAL SANDS""]","[""Bradford West"", ""Creyke Beck"", ""Ferrybridge B"", ""Keadby"", ""Lackenby"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Saltholme"", ""Skelton Grange"", ""Stella North"", ""West Boldon""]",No base-pair match; review suggested GSPs
147906658_142094008,142093967.0,UNDERGROUND,33000.0,TEE TO NORTHALLERTON,LEEMING BAR (NORTHALLERTON NO 1) - NORTHALLERTON TEED,"[""NORTHALLERTON"", ""LEEMING BAR""]","[""NORTHALLERTON"", ""LEEMING BAR""]",ambiguous,"[1059, 1599]",[],"[""NORTHALLERTON"", ""LEEMING BAR""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906659_147906658,142093967.0,OVERHEAD,33000.0,TEE TO 147906658,LEEMING BAR (NORTHALLERTON NO 1) - NORTHALLERTON TEED,"[""LEEMING BAR"", ""NORTHALLERTON""]","[""LEEMING BAR"", ""NORTHALLERTON""]",ambiguous,"[1059, 1599]",[],"[""NORTHALLERTON"", ""LEEMING BAR""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906665_142094010,142093975.0,UNDERGROUND,33000.0,TEE TO NORTHALLERTON,LEEMING BAR (NORTHALLERTON 2) - NORTHALLERTON TEED,"[""NORTHALLERTON"", ""LEEMING BAR""]","[""NORTHALLERTON"", ""LEEMING BAR""]",ambiguous,"[1059, 1599]",[],"[""NORTHALLERTON"", ""LEEMING BAR""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906704_147937201,142091897.0,OVERHEAD,33000.0,TEE TO 147937201,DARLINGTON NORTH (NEWTON AYCLIFFE SOUTH 1) - NEWTON AYCLIFFE SOUTH TEED,"[""DARLINGTON NORTH"", ""NEWTON AYCLIFFE SOUTH""]","[""DARLINGTON NORTH"", ""NEWTON AYCLIFFE SOUTH""]",ambiguous,"[1590, 1591]",[],"[""NEWTON AYCLIFFE SOUTH"", ""DARLINGTON NORTH""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906706_142091968,142091897.0,UNDERGROUND,33000.0,TEE TO NEWTON AYCLIFFE SOUTH,DARLINGTON NORTH (NEWTON AYCLIFFE SOUTH 1) - NEWTON AYCLIFFE SOUTH TEED,"[""NEWTON AYCLIFFE SOUTH"", ""DARLINGTON NORTH""]","[""NEWTON AYCLIFFE SOUTH"", ""DARLINGTON NORTH""]",ambiguous,"[1590, 1591]",[],"[""NEWTON AYCLIFFE SOUTH"", ""DARLINGTON NORTH""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906706_147951317,142091897.0,UNDERGROUND,33000.0,TEE TO 147951317,DARLINGTON NORTH (NEWTON AYCLIFFE SOUTH 1) - NEWTON AYCLIFFE SOUTH TEED,"[""DARLINGTON NORTH"", ""NEWTON AYCLIFFE SOUTH""]","[""DARLINGTON NORTH"", ""NEWTON AYCLIFFE SOUTH""]",ambiguous,"[1590, 1591]",[],"[""NEWTON AYCLIFFE SOUTH"", ""DARLINGTON NORTH""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906711_142111540,142091908.0,UNDERGROUND,33000.0,TEE TO HEIGHINGTON,DARLINGTON NORTH (HEIGHINGTON 2) - HEIGHINGTON TEED,"[""HEIGHINGTON"", ""DARLINGTON NORTH""]","[""HEIGHINGTON"", ""DARLINGTON NORTH""]",ambiguous,"[458, 1046]",[],"[""DARLINGTON NORTH"", ""HEIGHINGTON""]","[""Norton""]",Multiple Appendix rows share the same base pair
147906752_147995519,142104587.0,OVERHEAD,33000.0,TEE TO 147995519,HUSTHWAITE (SESSAY BRIDGE TEED) - SESSAY BRIDGE TEED,"[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]",matched,[1015],"[""HUSTHWAITE 33KV"", ""SESSAY BRIDGE TRANSFORMER 1 33KV""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""Knaresborough""]",Unique base pair match
147906753_142104752,142104587.0,UNDERGROUND,33000.0,TEE TO SESSAY BRIDGE,HUSTHWAITE (SESSAY BRIDGE TEED) - SESSAY BRIDGE TEED,"[""SESSAY BRIDGE"", ""HUSTHWAITE""]","[""SESSAY BRIDGE"", ""HUSTHWAITE""]",matched,[1015],"[""HUSTHWAITE 33KV"", ""SESSAY BRIDGE TRANSFORMER 1 33KV""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""Knaresborough""]",Unique base pair match
147906758_144389955,142104587.0,OVERHEAD,33000.0,TEE TO THORMANBY MILL,HUSTHWAITE (SESSAY BRIDGE TEED) - SESSAY BRIDGE TEED,"[""THORMANBY MILL"", ""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""THORMANBY MILL"", ""HUSTHWAITE"", ""SESSAY BRIDGE""]",matched,[1015],"[""HUSTHWAITE 33KV"", ""SESSAY BRIDGE TRANSFORMER 1 33KV""]","[""HUSTHWAITE"", ""SESSAY BRIDGE"", ""THORMANBY MILL""]","[""Knaresborough""]",Unique base pair match
147906758_170263093,142104587.0,OVERHEAD,33000.0,147906758 - 170263093 TEED,HUSTHWAITE (SESSAY BRIDGE TEED) - SESSAY BRIDGE TEED,"[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]",matched,[1015],"[""HUSTHWAITE 33KV"", ""SESSAY BRIDGE TRANSFORMER 1 33KV""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""Knaresborough""]",Unique base pair match
147906760_172468647,142104587.0,OVERHEAD,33000.0,147906760 - 172468647 TEED,HUSTHWAITE (SESSAY BRIDGE TEED) - SESSAY BRIDGE TEED,"[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]",matched,[1015],"[""HUSTHWAITE 33KV"", ""SESSAY BRIDGE TRANSFORMER 1 33KV""]","[""HUSTHWAITE"", ""SESSAY BRIDGE""]","[""Knaresborough""]",Unique base pair match
147906764_147917520,142111668.0,OVERHEAD,66000.0,TEE TO 147917520,BENTON SQUARE (SEATON BURN) - SEATON BURN TEED,"[""BENTON SQUARE"", ""SEATON BURN""]","[""BENTON SQUARE"", ""SEATON BURN""]",matched,[1522],"[""BENTON SQUARE 66KV"", ""SEATON BURN 66KV""]","[""BENTON SQUARE"", ""SEATON BURN""]","[""Blyth 66kV""]",Unique base pair match
147906766_180508223,142111668.0,UNDERGROUND,66000.0,TEE TO SEATON BURN,BENTON SQUARE (SEATON BURN) - SEATON BURN TEED,"[""SEATON BURN"", ""BENTON SQUARE""]","[""SEATON BURN"", ""BENTON SQUARE""]",matched,[1522],"[""BENTON SQUARE 66KV"", ""SEATON BURN 66KV""]","[""BENTON SQUARE"", ""SEATON BURN""]","[""Blyth 66kV""]",Unique base pair match
147906769_147906770,142112097.0,OVERHEAD,66000.0,TEE TO 147906770,HARTMOOR (HARTLEPOOL STEEL) - HARTLEPOOL STEEL TEED,"[""HARTMOOR"", ""HARTLEPOOL STEEL""]","[""HARTMOOR"", ""HARTLEPOOL STEEL""]",matched,[1545],"[""HARTMOOR GREEN 66KV"", ""HARTLEPOOL STEEL GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""HARTLEPOOL STEEL"", ""HARTLEPOOL STEEL GREEN""]","[""Hartmoor""]",Unique base pair match
147906770_147906775,142112097.0,UNDERGROUND,66000.0,TEE TO 147906775,HARTMOOR (HARTLEPOOL STEEL) - HARTLEPOOL STEEL TEED,"[""HARTMOOR"", ""HARTLEPOOL STEEL""]","[""HARTMOOR"", ""HARTLEPOOL STEEL""]",matched,[1545],"[""HARTMOOR GREEN 66KV"", ""HARTLEPOOL STEEL GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""HARTLEPOOL STEEL"", ""HARTLEPOOL STEEL GREEN""]","[""Hartmoor""]",Unique base pair match
147906775_147906776,142112097.0,OVERHEAD,66000.0,TEE TO 147906776,HARTMOOR (HARTLEPOOL STEEL) - HARTLEPOOL STEEL TEED,"[""HARTMOOR"", ""HARTLEPOOL STEEL""]","[""HARTMOOR"", ""HARTLEPOOL STEEL""]",matched,[1545],"[""HARTMOOR GREEN 66KV"", ""HARTLEPOOL STEEL GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""HARTLEPOOL STEEL"", ""HARTLEPOOL STEEL GREEN""]","[""Hartmoor""]",Unique base pair match
147906776_142090075,142112097.0,UNDERGROUND,66000.0,TEE TO HARTLEPOOL STEEL,HARTMOOR (HARTLEPOOL STEEL) - HARTLEPOOL STEEL TEED,"[""HARTLEPOOL STEEL"", ""HARTMOOR""]","[""HARTLEPOOL STEEL"", ""HARTMOOR""]",matched,[1545],"[""HARTMOOR GREEN 66KV"", ""HARTLEPOOL STEEL GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""HARTLEPOOL STEEL"", ""HARTLEPOOL STEEL GREEN""]","[""Hartmoor""]",Unique base pair match
147906793_142104528,142112107.0,UNDERGROUND,66000.0,147906793 - WYNYARD TEED,HARTMOOR (WYNYARD 2) - WYNYARD TEED,"[""WYNYARD"", ""HARTMOOR""]","[""WYNYARD"", ""HARTMOOR""]",matched,[996],"[""WYNYARD TRANSFORMER 1 66KV"", ""HARTMOOR GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""WYNYARD""]","[""Hartmoor""]",Unique base pair match
147906794_142104526,142112106.0,UNDERGROUND,66000.0,147906794 - WYNYARD TEED,HARTMOOR (WYNYARD 1) - WYNYARD TEED,"[""WYNYARD"", ""HARTMOOR""]","[""WYNYARD"", ""HARTMOOR""]",matched,[996],"[""WYNYARD TRANSFORMER 1 66KV"", ""HARTMOOR GREEN 66KV""]","[""HARTMOOR"", ""HARTMOOR GREEN"", ""WYNYARD""]","[""Hartmoor""]",Unique base pair match
147906810_147906811,142086403.0,UNDERGROUND,33000.0,147906810 - 147906811 TEED,OFFERTON (PALLION TRADING NO1) - PALLION TRADING TEED,"[""OFFERTON"", ""PALLION TRADING NO1"", ""PALLION TRADING""]","[""OFFERTON"", ""PALLION TRADING NO1"", ""PALLION TRADING""]",ambiguous,"[592, 1187, 1189]",[],"[""OFFERTON"", ""OFFERTON GREEN"", ""OFFERTON RED"", ""PALLION TRADING"", ""PALLION TRADING NO1""]","[""West Boldon""]",Multiple Appendix rows share the same base pair
147906810_147959343,142086403.0,UNDERGROUND,33000.0,TEE TO 147959343,OFFERTON (PALLION TRADING NO1) - PALLION TRADING TEED,"[""OFFERTON"", ""PALLION TRADING NO1"", ""PALLION TRADING""]","[""OFFERTON"", ""PALLION TRADING NO1"", ""PALLION TRADING""]",ambiguous,"[592, 1187, 1189]",[],"[""OFFERTON"", ""OFFERTON GREEN"", ""OFFERTON RED"", ""PALLION TRADING"", ""PALLION TRADING NO1""]","[""West Boldon""]",Multiple Appendix rows share the same base pair
147906811_144379668,142086403.0,UNDERGROUND,33000.0,TEE TO PALLION TRADING,OFFERTON (PALLION TRADING NO1) - PALLION TRADING TEED,"[""PALLION TRADING"", ""OFFERTON"", ""PALLION TRADING NO1""]","[""PALLION TRADING"", ""OFFERTON"", ""PALLION TRADING NO1""]",ambiguous,"[592, 1187, 1189]",[],"[""OFFERTON"", ""OFFERTON GREEN"", ""OFFERTON RED"", ""PALLION TRADING"", ""PALLION TRADING NO1""]","[""West Boldon""]",Multiple Appendix rows share the same base pair
